text
"In 1986, Sweden consumed 36.08 TWh of coal."
"In 1987, Sweden consumed 35.62 TWh of coal."
"In 1988, Sweden consumed 34.97 TWh of coal."
"In 1989, Sweden consumed 32.97 TWh of coal."
"In 1990, Sweden consumed 34.46 TWh of coal."
"In 1991, Sweden consumed 33.64 TWh of coal."
"In 1992, Sweden consumed 31.32 TWh of coal."
"In 1993, Sweden consumed 31.89 TWh of coal."
"In 1994, Sweden consumed 32.36 TWh of coal."
"In 1995, Sweden consumed 32.36 TWh of coal."
"In 1996, Sweden consumed 35.84 TWh of coal."
"In 1997, Sweden consumed 30.63 TWh of coal."
"In 1998, Sweden consumed 30.83 TWh of coal."
"In 1999, Sweden consumed 29.47 TWh of coal."
"In 2000, Sweden consumed 29.84 TWh of coal."
"In 2001, Sweden consumed 32.33 TWh of coal."
"In 2002, Sweden consumed 34.72 TWh of coal."
"In 2003, Sweden consumed 34.04 TWh of coal."
"In 2004, Sweden consumed 35.02 TWh of coal."
"In 2005, Sweden consumed 32.02 TWh of coal."
"In 2006, Sweden consumed 35.35 TWh of coal."
"In 2007, Sweden consumed 32.94 TWh of coal."
"In 2008, Sweden consumed 32.95 TWh of coal."
"In 2009, Sweden consumed 23.23 TWh of coal."
"In 2010, Sweden consumed 31.08 TWh of coal."
"In 2011, Sweden consumed 27.70 TWh of coal."
"In 2012, Sweden consumed 23.84 TWh of coal."
"In 2013, Sweden consumed 24.41 TWh of coal."
"In 2014, Sweden consumed 23.03 TWh of coal."
"In 2015, Sweden consumed 23.10 TWh of coal."
"In 2016, Sweden consumed 22.64 TWh of coal."
"In 2017, Sweden consumed 22.60 TWh of coal."
"In 2018, Sweden consumed 22.51 TWh of coal."
"In 2019, Sweden consumed 22.51 TWh of coal."
"In 2020, Sweden consumed 18.61 TWh of coal."
"In 2021, Sweden consumed 18.93 TWh of coal."
"In 2022, Sweden consumed 18.45 TWh of coal."
"In 2023, Sweden consumed 18.12 TWh of coal."
"In 1965, Switzerland consumed 14.83 TWh of coal."
"In 1966, Switzerland consumed 12.26 TWh of coal."
"In 1967, Switzerland consumed 10.34 TWh of coal."
"In 1968, Switzerland consumed 9.78 TWh of coal."
"In 1969, Switzerland consumed 8.84 TWh of coal."
"In 1970, Switzerland consumed 7.59 TWh of coal."
"In 1971, Switzerland consumed 5.12 TWh of coal."
"In 1972, Switzerland consumed 4.34 TWh of coal."
"In 1973, Switzerland consumed 4.12 TWh of coal."
"In 1974, Switzerland consumed 3.55 TWh of coal."
"In 1975, Switzerland consumed 2.66 TWh of coal."
"In 1976, Switzerland consumed 2.50 TWh of coal."
"In 1977, Switzerland consumed 2.92 TWh of coal."
"In 1978, Switzerland consumed 2.62 TWh of coal."
"In 1979, Switzerland consumed 2.71 TWh of coal."
"In 1980, Switzerland consumed 3.97 TWh of coal."
"In 1981, Switzerland consumed 5.88 TWh of coal."
"In 1982, Switzerland consumed 5.20 TWh of coal."
"In 1983, Switzerland consumed 4.54 TWh of coal."
"In 1984, Switzerland consumed 5.83 TWh of coal."
"In 1985, Switzerland consumed 5.85 TWh of coal."
"In 1986, Switzerland consumed 5.04 TWh of coal."
"In 1987, Switzerland consumed 4.69 TWh of coal."
"In 1988, Switzerland consumed 4.00 TWh of coal."
"In 1989, Switzerland consumed 4.14 TWh of coal."
"In 1990, Switzerland consumed 4.14 TWh of coal."
"In 1991, Switzerland consumed 3.51 TWh of coal."
"In 1992, Switzerland consumed 2.43 TWh of coal."
"In 1993, Switzerland consumed 2.04 TWh of coal."
"In 1994, Switzerland consumed 2.06 TWh of coal."
"In 1995, Switzerland consumed 2.21 TWh of coal."
"In 1996, Switzerland consumed 1.66 TWh of coal."
"In 1997, Switzerland consumed 1.27 TWh of coal."
"In 1998, Switzerland consumed 1.06 TWh of coal."
"In 1999, Switzerland consumed 1.10 TWh of coal."
"In 2000, Switzerland consumed 1.60 TWh of coal."
"In 2001, Switzerland consumed 1.68 TWh of coal."
"In 2002, Switzerland consumed 1.54 TWh of coal."
"In 2003, Switzerland consumed 1.59 TWh of coal."
"In 2004, Switzerland consumed 1.51 TWh of coal."
"In 2005, Switzerland consumed 1.68 TWh of coal."
"In 2006, Switzerland consumed 1.81 TWh of coal."
"In 2007, Switzerland consumed 2.03 TWh of coal."
"In 2008, Switzerland consumed 1.82 TWh of coal."
"In 2009, Switzerland consumed 1.72 TWh of coal."
"In 2010, Switzerland consumed 1.72 TWh of coal."
"In 2011, Switzerland consumed 1.59 TWh of coal."
"In 2012, Switzerland consumed 1.44 TWh of coal."
"In 2013, Switzerland consumed 1.55 TWh of coal."
"In 2014, Switzerland consumed 1.58 TWh of coal."
"In 2015, Switzerland consumed 1.45 TWh of coal."
"In 2016, Switzerland consumed 1.33 TWh of coal."
"In 2017, Switzerland consumed 1.28 TWh of coal."
"In 2018, Switzerland consumed 1.19 TWh of coal."
"In 2019, Switzerland consumed 1.06 TWh of coal."
"In 2020, Switzerland consumed 1.02 TWh of coal."
"In 2021, Switzerland consumed 1.03 TWh of coal."
"In 2022, Switzerland consumed 1.07 TWh of coal."
"In 2023, Switzerland consumed 1.07 TWh of coal."
"In 1965, Taiwan consumed 34.72 TWh of coal."
"In 1966, Taiwan consumed 34.53 TWh of coal."
"In 1967, Taiwan consumed 35.04 TWh of coal."
"In 1968, Taiwan consumed 35.32 TWh of coal."
"In 1969, Taiwan consumed 32.42 TWh of coal."
"In 1970, Taiwan consumed 31.68 TWh of coal."
"In 1971, Taiwan consumed 28.13 TWh of coal."
"In 1972, Taiwan consumed 26.80 TWh of coal."
"In 1973, Taiwan consumed 23.98 TWh of coal."
"In 1974, Taiwan consumed 24.41 TWh of coal."
"In 1975, Taiwan consumed 22.26 TWh of coal."
"In 1976, Taiwan consumed 23.57 TWh of coal."
"In 1977, Taiwan consumed 26.99 TWh of coal."
"In 1978, Taiwan consumed 29.78 TWh of coal."
"In 1979, Taiwan consumed 37.60 TWh of coal."
"In 1980, Taiwan consumed 44.48 TWh of coal."
"In 1981, Taiwan consumed 41.05 TWh of coal."
"In 1982, Taiwan consumed 48.15 TWh of coal."
"In 1983, Taiwan consumed 65.00 TWh of coal."
"In 1984, Taiwan consumed 75.41 TWh of coal."
"In 1985, Taiwan consumed 79.88 TWh of coal."
"In 1986, Taiwan consumed 97.25 TWh of coal."
"In 1987, Taiwan consumed 105.22 TWh of coal."
"In 1988, Taiwan consumed 121.93 TWh of coal."
"In 1989, Taiwan consumed 127.18 TWh of coal."
"In 1990, Taiwan consumed 125.66 TWh of coal."
"In 1991, Taiwan consumed 137.64 TWh of coal."
"In 1992, Taiwan consumed 159.02 TWh of coal."
"In 1993, Taiwan consumed 178.81 TWh of coal."
"In 1994, Taiwan consumed 186.10 TWh of coal."
"In 1995, Taiwan consumed 191.85 TWh of coal."
"In 1996, Taiwan consumed 216.38 TWh of coal."
"In 1997, Taiwan consumed 247.48 TWh of coal."
"In 1998, Taiwan consumed 268.50 TWh of coal."
"In 1999, Taiwan consumed 277.30 TWh of coal."
"In 2000, Taiwan consumed 326.86 TWh of coal."
"In 2001, Taiwan consumed 343.00 TWh of coal."
"In 2002, Taiwan consumed 371.89 TWh of coal."
"In 2003, Taiwan consumed 396.45 TWh of coal."
"In 2004, Taiwan consumed 412.38 TWh of coal."
"In 2005, Taiwan consumed 419.94 TWh of coal."
"In 2006, Taiwan consumed 440.81 TWh of coal."
"In 2007, Taiwan consumed 461.68 TWh of coal."
"In 2008, Taiwan consumed 442.01 TWh of coal."
"In 2009, Taiwan consumed 421.60 TWh of coal."
"In 2010, Taiwan consumed 452.32 TWh of coal."
"In 2011, Taiwan consumed 468.86 TWh of coal."
"In 2012, Taiwan consumed 458.43 TWh of coal."
"In 2013, Taiwan consumed 467.62 TWh of coal."
"In 2014, Taiwan consumed 472.62 TWh of coal."
"In 2015, Taiwan consumed 458.45 TWh of coal."
"In 2016, Taiwan consumed 464.03 TWh of coal."
"In 2017, Taiwan consumed 471.06 TWh of coal."
"In 2018, Taiwan consumed 473.56 TWh of coal."
"In 2019, Taiwan consumed 464.16 TWh of coal."
"In 2020, Taiwan consumed 433.83 TWh of coal."
"In 2021, Taiwan consumed 465.73 TWh of coal."
"In 2022, Taiwan consumed 439.28 TWh of coal."
"In 2023, Taiwan consumed 413.88 TWh of coal."
"In 1965, Thailand consumed 0.52 TWh of coal."
"In 1966, Thailand consumed 0.76 TWh of coal."
"In 1967, Thailand consumed 1.35 TWh of coal."
"In 1968, Thailand consumed 1.49 TWh of coal."
"In 1969, Thailand consumed 1.58 TWh of coal."
"In 1970, Thailand consumed 1.69 TWh of coal."
"In 1971, Thailand consumed 1.33 TWh of coal."
"In 1972, Thailand consumed 1.04 TWh of coal."
"In 1973, Thailand consumed 1.12 TWh of coal."
"In 1974, Thailand consumed 1.68 TWh of coal."
"In 1975, Thailand consumed 1.60 TWh of coal."
"In 1976, Thailand consumed 1.86 TWh of coal."
"In 1977, Thailand consumed 1.79 TWh of coal."
"In 1978, Thailand consumed 2.30 TWh of coal."
"In 1979, Thailand consumed 4.84 TWh of coal."
"In 1980, Thailand consumed 5.24 TWh of coal."
"In 1981, Thailand consumed 5.82 TWh of coal."
"In 1982, Thailand consumed 7.59 TWh of coal."
"In 1983, Thailand consumed 7.29 TWh of coal."
"In 1984, Thailand consumed 9.18 TWh of coal."
"In 1985, Thailand consumed 18.44 TWh of coal."
"In 1986, Thailand consumed 18.09 TWh of coal."
"In 1987, Thailand consumed 26.11 TWh of coal."
"In 1988, Thailand consumed 26.91 TWh of coal."
"In 1989, Thailand consumed 32.77 TWh of coal."
"In 1990, Thailand consumed 45.35 TWh of coal."
"In 1991, Thailand consumed 53.11 TWh of coal."
"In 1992, Thailand consumed 56.85 TWh of coal."
"In 1993, Thailand consumed 63.32 TWh of coal."
"In 1994, Thailand consumed 73.22 TWh of coal."
"In 1995, Thailand consumed 83.52 TWh of coal."
"In 1996, Thailand consumed 101.62 TWh of coal."
"In 1997, Thailand consumed 104.80 TWh of coal."
"In 1998, Thailand consumed 84.08 TWh of coal."
"In 1999, Thailand consumed 89.40 TWh of coal."
"In 2000, Thailand consumed 91.70 TWh of coal."
"In 2001, Thailand consumed 102.08 TWh of coal."
"In 2002, Thailand consumed 108.94 TWh of coal."
"In 2003, Thailand consumed 111.27 TWh of coal."
"In 2004, Thailand consumed 124.67 TWh of coal."
"In 2005, Thailand consumed 134.76 TWh of coal."
"In 2006, Thailand consumed 143.82 TWh of coal."
"In 2007, Thailand consumed 161.63 TWh of coal."
"In 2008, Thailand consumed 174.31 TWh of coal."
"In 2009, Thailand consumed 174.90 TWh of coal."
"In 2010, Thailand consumed 179.48 TWh of coal."
"In 2011, Thailand consumed 182.52 TWh of coal."
"In 2012, Thailand consumed 191.56 TWh of coal."
"In 2013, Thailand consumed 188.54 TWh of coal."
"In 2014, Thailand consumed 207.87 TWh of coal."
"In 2015, Thailand consumed 204.07 TWh of coal."
"In 2016, Thailand consumed 208.03 TWh of coal."
"In 2017, Thailand consumed 208.86 TWh of coal."
"In 2018, Thailand consumed 222.67 TWh of coal."
"In 2019, Thailand consumed 198.45 TWh of coal."
"In 2020, Thailand consumed 212.18 TWh of coal."
"In 2021, Thailand consumed 217.27 TWh of coal."
"In 2022, Thailand consumed 197.68 TWh of coal."
"In 2023, Thailand consumed 168.05 TWh of coal."
"In 1971, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1972, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1973, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1974, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1975, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1976, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1977, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1978, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1979, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1980, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1981, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1982, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1983, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1984, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1985, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1986, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1987, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1988, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1989, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1990, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1991, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1992, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1993, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1994, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1995, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1996, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1997, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1998, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1999, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2000, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2001, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2002, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2003, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2004, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2005, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2006, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2007, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2008, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2009, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2010, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2011, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2012, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2013, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2014, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2015, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2016, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2017, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2018, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2019, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2020, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2021, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2022, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 2023, Trinidad and Tobago consumed 0.00 TWh of coal."
"In 1965, Turkey consumed 42.68 TWh of coal."
"In 1966, Turkey consumed 47.50 TWh of coal."
"In 1967, Turkey consumed 42.10 TWh of coal."
"In 1968, Turkey consumed 45.76 TWh of coal."
"In 1969, Turkey consumed 48.61 TWh of coal."
"In 1970, Turkey consumed 53.85 TWh of coal."
"In 1971, Turkey consumed 55.36 TWh of coal."
"In 1972, Turkey consumed 59.41 TWh of coal."
"In 1973, Turkey consumed 60.72 TWh of coal."
"In 1974, Turkey consumed 66.22 TWh of coal."
"In 1975, Turkey consumed 68.77 TWh of coal."
"In 1976, Turkey consumed 72.14 TWh of coal."
"In 1977, Turkey consumed 74.33 TWh of coal."
"In 1978, Turkey consumed 75.41 TWh of coal."
"In 1979, Turkey consumed 77.28 TWh of coal."
"In 1980, Turkey consumed 81.81 TWh of coal."
"In 1981, Turkey consumed 83.50 TWh of coal."
"In 1982, Turkey consumed 93.77 TWh of coal."
"In 1983, Turkey consumed 103.18 TWh of coal."
"In 1984, Turkey consumed 115.94 TWh of coal."
"In 1985, Turkey consumed 138.78 TWh of coal."
"In 1986, Turkey consumed 152.73 TWh of coal."
"In 1987, Turkey consumed 161.24 TWh of coal."
"In 1988, Turkey consumed 155.89 TWh of coal."
"In 1989, Turkey consumed 175.67 TWh of coal."
"In 1990, Turkey consumed 186.52 TWh of coal."
"In 1991, Turkey consumed 199.26 TWh of coal."
"In 1992, Turkey consumed 198.54 TWh of coal."
"In 1993, Turkey consumed 183.71 TWh of coal."
"In 1994, Turkey consumed 184.25 TWh of coal."
"In 1995, Turkey consumed 192.34 TWh of coal."
"In 1996, Turkey consumed 216.35 TWh of coal."
"In 1997, Turkey consumed 241.69 TWh of coal."
"In 1998, Turkey consumed 250.77 TWh of coal."
"In 1999, Turkey consumed 233.00 TWh of coal."
"In 2000, Turkey consumed 261.22 TWh of coal."
"In 2001, Turkey consumed 214.61 TWh of coal."
"In 2002, Turkey consumed 224.14 TWh of coal."
"In 2003, Turkey consumed 242.09 TWh of coal."
"In 2004, Turkey consumed 256.86 TWh of coal."
"In 2005, Turkey consumed 257.69 TWh of coal."
"In 2006, Turkey consumed 304.33 TWh of coal."
"In 2007, Turkey consumed 342.67 TWh of coal."
"In 2008, Turkey consumed 344.20 TWh of coal."
"In 2009, Turkey consumed 359.34 TWh of coal."
"In 2010, Turkey consumed 365.62 TWh of coal."
"In 2011, Turkey consumed 394.01 TWh of coal."
"In 2012, Turkey consumed 424.44 TWh of coal."
"In 2013, Turkey consumed 367.09 TWh of coal."
"In 2014, Turkey consumed 420.15 TWh of coal."
"In 2015, Turkey consumed 404.03 TWh of coal."
"In 2016, Turkey consumed 447.26 TWh of coal."
"In 2017, Turkey consumed 458.91 TWh of coal."
"In 2018, Turkey consumed 475.22 TWh of coal."
"In 2019, Turkey consumed 487.53 TWh of coal."
"In 2020, Turkey consumed 472.37 TWh of coal."
"In 2021, Turkey consumed 482.32 TWh of coal."
"In 2022, Turkey consumed 488.70 TWh of coal."
"In 2023, Turkey consumed 458.10 TWh of coal."
"In 1985, Turkmenistan consumed 3.74 TWh of coal."
"In 1986, Turkmenistan consumed 3.74 TWh of coal."
"In 1987, Turkmenistan consumed 3.74 TWh of coal."
"In 1988, Turkmenistan consumed 3.21 TWh of coal."
"In 1989, Turkmenistan consumed 3.74 TWh of coal."
"In 1990, Turkmenistan consumed 4.28 TWh of coal."
"In 1991, Turkmenistan consumed 3.74 TWh of coal."
"In 1992, Turkmenistan consumed 1.60 TWh of coal."
"In 1993, Turkmenistan consumed 0.00 TWh of coal."
"In 1994, Turkmenistan consumed 0.06 TWh of coal."
"In 1995, Turkmenistan consumed 0.06 TWh of coal."
"In 1996, Turkmenistan consumed 0.53 TWh of coal."
"In 1965, USSR consumed 3459.19 TWh of coal."
"In 1966, USSR consumed 3585.22 TWh of coal."
"In 1967, USSR consumed 3640.72 TWh of coal."
"In 1968, USSR consumed 3608.97 TWh of coal."
"In 1969, USSR consumed 3677.60 TWh of coal."
"In 1970, USSR consumed 3630.39 TWh of coal."
"In 1971, USSR consumed 3703.80 TWh of coal."
"In 1972, USSR consumed 3803.02 TWh of coal."
"In 1973, USSR consumed 3848.10 TWh of coal."
"In 1974, USSR consumed 3866.99 TWh of coal."
"In 1975, USSR consumed 3977.06 TWh of coal."
"In 1976, USSR consumed 3972.75 TWh of coal."
"In 1977, USSR consumed 4044.11 TWh of coal."
"In 1978, USSR consumed 4019.64 TWh of coal."
"In 1979, USSR consumed 4048.74 TWh of coal."
"In 1980, USSR consumed 3925.49 TWh of coal."
"In 1981, USSR consumed 3900.58 TWh of coal."
"In 1982, USSR consumed 3960.33 TWh of coal."
"In 1983, USSR consumed 3970.49 TWh of coal."
"In 1984, USSR consumed 3933.01 TWh of coal."
"In 1985, Ukraine consumed 987.91 TWh of coal."
"In 1986, Ukraine consumed 980.78 TWh of coal."
"In 1987, Ukraine consumed 971.87 TWh of coal."
"In 1988, Ukraine consumed 916.63 TWh of coal."
"In 1989, Ukraine consumed 835.83 TWh of coal."
"In 1990, Ukraine consumed 965.93 TWh of coal."
"In 1991, Ukraine consumed 857.39 TWh of coal."
"In 1992, Ukraine consumed 843.97 TWh of coal."
"In 1993, Ukraine consumed 751.69 TWh of coal."
"In 1994, Ukraine consumed 599.94 TWh of coal."
"In 1995, Ukraine consumed 593.12 TWh of coal."
"In 1996, Ukraine consumed 446.31 TWh of coal."
"In 1997, Ukraine consumed 435.43 TWh of coal."
"In 1998, Ukraine consumed 446.23 TWh of coal."
"In 1999, Ukraine consumed 441.38 TWh of coal."
"In 2000, Ukraine consumed 448.28 TWh of coal."
"In 2001, Ukraine consumed 436.45 TWh of coal."
"In 2002, Ukraine consumed 439.20 TWh of coal."
"In 2003, Ukraine consumed 451.36 TWh of coal."
"In 2004, Ukraine consumed 428.85 TWh of coal."
"In 2005, Ukraine consumed 433.76 TWh of coal."
"In 2006, Ukraine consumed 466.39 TWh of coal."
"In 2007, Ukraine consumed 496.10 TWh of coal."
"In 2008, Ukraine consumed 486.11 TWh of coal."
"In 2009, Ukraine consumed 417.17 TWh of coal."
"In 2010, Ukraine consumed 444.86 TWh of coal."
"In 2011, Ukraine consumed 482.53 TWh of coal."
"In 2012, Ukraine consumed 496.81 TWh of coal."
"In 2013, Ukraine consumed 481.80 TWh of coal."
"In 2014, Ukraine consumed 413.75 TWh of coal."
"In 2015, Ukraine consumed 318.01 TWh of coal."
"In 2016, Ukraine consumed 377.39 TWh of coal."
"In 2017, Ukraine consumed 299.55 TWh of coal."
"In 2018, Ukraine consumed 326.28 TWh of coal."
"In 2019, Ukraine consumed 303.26 TWh of coal."
"In 2020, Ukraine consumed 265.71 TWh of coal."
"In 2021, Ukraine consumed 264.88 TWh of coal."
"In 2022, Ukraine consumed 151.27 TWh of coal."
"In 2023, Ukraine consumed 135.36 TWh of coal."
"In 2001, United Arab Emirates consumed 0.22 TWh of coal."
"In 2002, United Arab Emirates consumed 1.10 TWh of coal."
"In 2003, United Arab Emirates consumed 1.29 TWh of coal."
"In 2004, United Arab Emirates consumed 1.46 TWh of coal."
"In 2005, United Arab Emirates consumed 1.69 TWh of coal."
"In 2006, United Arab Emirates consumed 3.28 TWh of coal."
"In 2007, United Arab Emirates consumed 1.58 TWh of coal."
"In 2008, United Arab Emirates consumed 3.99 TWh of coal."
"In 2009, United Arab Emirates consumed 3.19 TWh of coal."
"In 2010, United Arab Emirates consumed 7.65 TWh of coal."
"In 2011, United Arab Emirates consumed 5.17 TWh of coal."
"In 2012, United Arab Emirates consumed 16.08 TWh of coal."
"In 2013, United Arab Emirates consumed 20.58 TWh of coal."
"In 2014, United Arab Emirates consumed 22.95 TWh of coal."
"In 2015, United Arab Emirates consumed 19.94 TWh of coal."
"In 2016, United Arab Emirates consumed 21.41 TWh of coal."
"In 2017, United Arab Emirates consumed 24.76 TWh of coal."
"In 2018, United Arab Emirates consumed 22.33 TWh of coal."
"In 2019, United Arab Emirates consumed 20.67 TWh of coal."
"In 2020, United Arab Emirates consumed 24.74 TWh of coal."
"In 2021, United Arab Emirates consumed 30.15 TWh of coal."
"In 2022, United Arab Emirates consumed 27.89 TWh of coal."
"In 2023, United Arab Emirates consumed 28.41 TWh of coal."
"In 1965, United Kingdom consumed 1365.33 TWh of coal."
"In 1966, United Kingdom consumed 1299.42 TWh of coal."
"In 1967, United Kingdom consumed 1213.83 TWh of coal."
"In 1968, United Kingdom consumed 1214.75 TWh of coal."
"In 1969, United Kingdom consumed 1184.05 TWh of coal."
"In 1970, United Kingdom consumed 1116.76 TWh of coal."
"In 1971, United Kingdom consumed 989.71 TWh of coal."
"In 1972, United Kingdom consumed 866.92 TWh of coal."
"In 1973, United Kingdom consumed 938.98 TWh of coal."
"In 1974, United Kingdom consumed 826.66 TWh of coal."
"In 1975, United Kingdom consumed 831.60 TWh of coal."
"In 1976, United Kingdom consumed 846.27 TWh of coal."
"In 1977, United Kingdom consumed 849.05 TWh of coal."
"In 1978, United Kingdom consumed 827.14 TWh of coal."
"In 1979, United Kingdom consumed 889.11 TWh of coal."
"In 1980, United Kingdom consumed 826.49 TWh of coal."
"In 1981, United Kingdom consumed 822.00 TWh of coal."
"In 1982, United Kingdom consumed 766.64 TWh of coal."
"In 1983, United Kingdom consumed 773.77 TWh of coal."
"In 1984, United Kingdom consumed 549.82 TWh of coal."
"In 1985, United Kingdom consumed 731.28 TWh of coal."
"In 1986, United Kingdom consumed 789.77 TWh of coal."
"In 1987, United Kingdom consumed 809.09 TWh of coal."
"In 1988, United Kingdom consumed 785.40 TWh of coal."
"In 1989, United Kingdom consumed 756.00 TWh of coal."
"In 1990, United Kingdom consumed 755.31 TWh of coal."
"In 1991, United Kingdom consumed 756.59 TWh of coal."
"In 1992, United Kingdom consumed 711.38 TWh of coal."
"In 1993, United Kingdom consumed 619.48 TWh of coal."
"In 1994, United Kingdom consumed 578.41 TWh of coal."
"In 1995, United Kingdom consumed 551.91 TWh of coal."
"In 1996, United Kingdom consumed 515.98 TWh of coal."
"In 1997, United Kingdom consumed 460.18 TWh of coal."
"In 1998, United Kingdom consumed 448.69 TWh of coal."
"In 1999, United Kingdom consumed 398.92 TWh of coal."
"In 2000, United Kingdom consumed 427.15 TWh of coal."
"In 2001, United Kingdom consumed 452.55 TWh of coal."
"In 2002, United Kingdom consumed 415.31 TWh of coal."
"In 2003, United Kingdom consumed 443.15 TWh of coal."
"In 2004, United Kingdom consumed 432.51 TWh of coal."
"In 2005, United Kingdom consumed 440.46 TWh of coal."
"In 2006, United Kingdom consumed 480.99 TWh of coal."
"In 2007, United Kingdom consumed 452.89 TWh of coal."
"In 2008, United Kingdom consumed 420.33 TWh of coal."
"In 2009, United Kingdom consumed 346.70 TWh of coal."
"In 2010, United Kingdom consumed 354.81 TWh of coal."
"In 2011, United Kingdom consumed 357.70 TWh of coal."
"In 2012, United Kingdom consumed 451.25 TWh of coal."
"In 2013, United Kingdom consumed 434.92 TWh of coal."
"In 2014, United Kingdom consumed 351.19 TWh of coal."
"In 2015, United Kingdom consumed 277.32 TWh of coal."
"In 2016, United Kingdom consumed 141.17 TWh of coal."
"In 2017, United Kingdom consumed 114.23 TWh of coal."
"In 2018, United Kingdom consumed 96.42 TWh of coal."
"In 2019, United Kingdom consumed 68.91 TWh of coal."
"In 2020, United Kingdom consumed 62.79 TWh of coal."
"In 2021, United Kingdom consumed 64.24 TWh of coal."
"In 2022, United Kingdom consumed 58.39 TWh of coal."
"In 2023, United Kingdom consumed 51.03 TWh of coal."
"In 1965, United States consumed 3224.24 TWh of coal."
"In 1966, United States consumed 3380.85 TWh of coal."
"In 1967, United States consumed 3317.00 TWh of coal."
"In 1968, United States consumed 3433.08 TWh of coal."
"In 1969, United States consumed 3447.24 TWh of coal."
"In 1970, United States consumed 3414.66 TWh of coal."
"In 1971, United States consumed 3229.20 TWh of coal."
"In 1972, United States consumed 3362.43 TWh of coal."
"In 1973, United States consumed 3611.49 TWh of coal."
"In 1974, United States consumed 3525.57 TWh of coal."
"In 1975, United States consumed 3525.54 TWh of coal."
"In 1976, United States consumed 3782.04 TWh of coal."
"In 1977, United States consumed 3876.16 TWh of coal."
"In 1978, United States consumed 3832.58 TWh of coal."
"In 1979, United States consumed 4187.28 TWh of coal."
"In 1980, United States consumed 4293.98 TWh of coal."
"In 1981, United States consumed 4428.93 TWh of coal."
"In 1982, United States consumed 4265.80 TWh of coal."
"In 1983, United States consumed 4425.29 TWh of coal."
"In 1984, United States consumed 4752.76 TWh of coal."
"In 1985, United States consumed 4866.30 TWh of coal."
"In 1986, United States consumed 4805.60 TWh of coal."
"In 1987, United States consumed 5013.87 TWh of coal."
"In 1988, United States consumed 5247.14 TWh of coal."
"In 1989, United States consumed 5309.36 TWh of coal."
"In 1990, United States consumed 5338.00 TWh of coal."
"In 1991, United States consumed 5287.61 TWh of coal."
"In 1992, United States consumed 5324.03 TWh of coal."
"In 1993, United States consumed 5522.45 TWh of coal."
"In 1994, United States consumed 5543.14 TWh of coal."
"In 1995, United States consumed 5593.05 TWh of coal."
